RESOLUCAO,BITRATE,QP,FPS,PSNR,SSIM,LPIPS,VMAF
311040000,136692.2,26,30,39.123314,0.12397631,,
311040000,91675.0,29,30,38.835594,0.11218247,,
311040000,1023590.4,22,30,36.663986,0.6352985,,
311040000,692036.0,24,30,35.843582,0.6105429,,
311040000,425560.6,27,30,34.640083,0.5732138,,
311040000,198123.2,27,30,39.387913,0.30463898,,
311040000,116538.8,31,30,38.008575,0.26805496,,
311040000,80762.2,34,30,36.780422,0.24646893,,
311040000,693099.8,29,30,36.115444,0.50313896,,
311040000,300370.2,35,30,33.444977,0.4144255,,
311040000,179269.2,39,30,31.686657,0.35988206,,
311040000,695321.6,28,30,37.342796,0.5039238,,
311040000,377757.2,33,30,35.160385,0.43022197,,
311040000,246809.8,37,30,33.539368,0.37497488,,
311040000,525389.2,30,30,36.576366,0.43085328,,
311040000,248993.8,36,30,33.841274,0.34551975,,
311040000,178818.6,39,30,32.624218,0.30904046,,
311040000,660055.2,30,30,37.363834,0.43695024,,
311040000,371748.4,35,30,35.066547,0.3805907,,
311040000,265560.6,38,30,33.573463,0.34530777,,
311040000,582799.4,27,30,37.515884,0.44411483,,
311040000,256746.4,33,30,34.912025,0.38082555,,
311040000,157822.0,37,30,33.322453,0.3368979,,
311040000,738273.2,27,30,37.78793,0.46704978,,
311040000,439125.0,31,30,36.154892,0.41083908,,
311040000,264895.2,35,30,34.43854,0.3572724,,
311040000,514232.2,27,30,38.66068,0.42683193,,
311040000,273795.2,32,30,36.587822,0.37786022,,
311040000,216257.0,34,30,35.81158,0.36341807,,
311040000,1144793.4,25,30,36.549477,0.652488,,
311040000,661433.8,29,30,34.79706,0.59136105,,
311040000,513939.2,31,30,33.9829,0.5572556,,
311040000,1275313.0,25,30,37.958084,0.629446,,
311040000,994469.2,27,30,37.08887,0.6008313,,
311040000,551261.8,32,30,35.022717,0.5257223,,
311040000,280111.6,28,30,34.2116,0.6582491,,
311040000,155930.2,33,30,31.72763,0.5787476,,
311040000,124457.4,35,30,30.855316,0.53755796,,
311040000,471990.2,30,30,36.958683,0.53343993,,
311040000,287496.0,35,30,34.64639,0.468255,,
311040000,241209.4,37,30,33.73405,0.43795812,,
311040000,523515.8,25,30,35.608295,0.70128447,,
311040000,279084.2,30,30,33.130405,0.6258875,,
311040000,171946.4,34,30,31.263489,0.5546545,,
311040000,422776.0,30,30,36.990192,0.47572613,,
311040000,291646.2,34,30,35.182762,0.43464193,,
311040000,226386.0,37,30,33.776035,0.3981846,,
311040000,492722.8,25,30,35.888363,0.7005042,,
311040000,432979.6,26,30,35.23827,0.68279743,,
311040000,240479.2,31,30,32.837666,0.6083688,,
311040000,469431.4,30,30,36.973717,0.5407989,,
311040000,316551.8,34,30,35.14679,0.49059844,,
311040000,261316.0,36,30,34.081844,0.4581067,,
311040000,455122.0,26,30,36.354523,0.44033748,,
311040000,143592.6,32,30,33.6978,0.36336544,,
311040000,91167.2,35,30,32.403725,0.32690006,,
311040000,404314.2,25,30,40.52103,0.39818442,,
311040000,187179.0,29,30,38.55623,0.30121925,,
311040000,104850.2,32,30,37.171818,0.22396584,,
311040000,686461.8,29,30,34.13427,0.49573323,,
311040000,319154.0,33,30,32.24461,0.4213277,,
311040000,211572.6,35,30,31.341198,0.38264772,,
311040000,279495.4,33,30,34.39374,0.5919464,,
311040000,176556.2,37,30,32.584373,0.5462308,,
311040000,123302.0,40,30,30.919674,0.5004481,,
311040000,224589.0,29,30,33.840645,0.6536305,,
311040000,99047.8,33,30,32.01959,0.5587413,,
311040000,52494.4,36,30,30.682234,0.4750292,,
311040000,175388.4,28,30,37.734745,0.55705696,,
311040000,105477.0,32,30,36.029793,0.5189632,,
311040000,72978.4,35,30,34.76391,0.4871907,,
311040000,385594.2,31,30,35.404297,0.6146623,,
311040000,239931.4,35,30,33.522415,0.5721028,,
311040000,167624.4,38,30,31.958649,0.52556455,,
311040000,298557.2,25,30,36.29455,0.62486005,,
311040000,159963.4,29,30,34.846752,0.5385258,,
311040000,128508.0,31,30,34.19917,0.49274862,,
311040000,151999.0,24,30,38.692696,0.39479625,,
311040000,73687.0,28,30,37.13077,0.33629212,,
311040000,45547.6,31,30,36.121502,0.29299596,,
311040000,181895.6,27,30,35.11918,0.50565237,,
311040000,102470.2,31,30,33.761173,0.42972478,,
311040000,79736.4,33,30,33.011772,0.38920543,,
311040000,609296.0,29,30,31.782936,0.7097155,,
311040000,281522.4,33,30,29.730299,0.58981603,,
311040000,155834.2,36,30,28.170824,0.48921716,,
311040000,300709.0,29,30,35.584484,0.48005703,,
311040000,174197.8,33,30,34.08848,0.41360307,,
311040000,120382.2,36,30,32.898064,0.35406032,,
311040000,4170100.6,28,30,33.58821,0.7196595,,
311040000,2018589.2,33,30,30.867044,0.59237164,,
311040000,1072794.6,37,30,28.918684,0.47499543,,
311040000,1608566.6,29,30,36.55517,0.65465707,,
311040000,1267228.2,31,30,35.73554,0.6188558,,
311040000,970456.8,33,30,34.820103,0.5793695,,
311040000,2736430.8,31,30,32.07272,0.63560337,,
311040000,1477696.4,35,30,29.973127,0.53208363,,
311040000,909471.4,38,30,28.51065,0.44849864,,
311040000,5495760.2,26,30,34.722534,0.7630966,,
311040000,1769352.4,34,30,30.353437,0.57227886,,
311040000,921588.6,38,30,28.381186,0.45731404,,
311040000,2207425.0,29,30,34.421555,0.72333866,,
311040000,930314.0,35,30,31.485125,0.5726886,,
311040000,491791.2,39,30,29.594837,0.4564738,,
311040000,775278.8,35,30,33.952297,0.5580477,,
311040000,396284.2,40,30,31.574316,0.4504799,,
311040000,269259.0,43,30,30.177572,0.38446036,,
248832000,151283.6,27,24,39.682682,0.2615806,,
248832000,88094.4,32,24,38.466194,0.20794019,,
248832000,61808.6,36,24,36.976746,0.17313229,,
248832000,41855.8,28,24,42.648273,0.2096216,,
248832000,26534.0,33,24,40.13952,0.17956458,,
248832000,19869.6,37,24,38.34596,0.15950531,,
248832000,102386.4,25,24,43.110703,0.30901033,,
248832000,52465.8,31,24,40.620182,0.26400474,,
248832000,35646.2,35,24,38.855648,0.23647925,,
248832000,124872.8,26,24,42.30471,0.2309555,,
248832000,81729.0,30,24,40.958298,0.20256852,,
248832000,61655.2,33,24,39.413315,0.17977867,,
248832000,149220.4,27,24,42.036507,0.30489838,,
248832000,101393.6,31,24,40.54533,0.27218664,,
248832000,84117.4,33,24,39.557983,0.25718623,,
248832000,140039.4,23,24,43.838955,0.3117304,,
248832000,123124.6,24,24,43.481133,0.303596,,
248832000,97737.4,26,24,42.395084,0.2762354,,
248832000,229210.6,20,24,45.3034,0.29021004,,
248832000,110282.6,25,24,43.66374,0.26327518,,
248832000,77726.2,28,24,42.13323,0.22708927,,
248832000,291381.6,23,24,42.601856,0.39009488,,
248832000,173126.4,27,24,40.984314,0.3326439,,
248832000,111624.6,31,24,39.43001,0.28546503,,
248832000,165182.0,27,24,42.221535,0.22702624,,
248832000,90264.6,32,24,40.263664,0.17617461,,
248832000,64854.0,35,24,39.049976,0.15197389,,
248832000,94923.4,26,24,42.60995,0.20711848,,
248832000,51192.6,31,24,40.95202,0.15978943,,
248832000,37372.6,34,24,39.678463,0.14102681,,
248832000,39893.2,27,24,46.170612,0.12571903,,
248832000,31370.4,29,24,43.81647,0.12133218,,
248832000,21237.4,33,24,43.873787,0.12628363,,
248832000,202153.4,35,24,26.887255,0.6072778,,
248832000,135393.8,38,24,25.43833,0.53587306,,
248832000,105915.2,40,24,24.540644,0.47874266,,
248832000,232545.2,30,24,28.767387,0.851795,,
248832000,122478.8,35,24,25.92721,0.7340548,,
248832000,82170.6,38,24,24.34267,0.6356064,,
248832000,275478.8,28,24,37.130737,0.68576586,,
248832000,161788.0,33,24,35.075733,0.6232357,,
248832000,120392.4,36,24,33.821354,0.5789931,,
248832000,468673.0,27,24,37.947556,0.52869576,,
248832000,243128.6,33,24,35.580956,0.4757805,,
248832000,176088.6,36,24,34.326057,0.44234505,,
248832000,2497680.2,28,24,30.550028,0.7782116,,
248832000,1187744.2,33,24,28.124752,0.6484922,,
248832000,709941.8,36,24,26.761341,0.54839534,,
248832000,826441.6,31,24,34.72209,0.4481029,,
248832000,359187.6,36,24,32.566586,0.3117875,,
248832000,255804.2,38,24,31.743847,0.26159012,,
248832000,1278755.4,29,24,35.62107,0.5334684,,
248832000,567561.4,34,24,33.36232,0.38588348,,
248832000,402502.0,36,24,32.41362,0.3303755,,
248832000,798481.0,29,24,32.742264,0.665116,,
248832000,467335.8,32,24,31.29622,0.5914709,,
248832000,230431.8,36,24,29.383587,0.4913381,,
248832000,329193.2,23,24,37.417717,0.6332531,,
248832000,126712.2,29,24,35.199974,0.5360182,,
248832000,101919.4,31,24,34.53902,0.49743298,,
248832000,207381.4,25,24,37.368584,0.657541,,
248832000,155992.2,27,24,36.222168,0.6217445,,
248832000,103245.0,30,24,34.80843,0.5677616,,
248832000,260141.4,21,24,40.298008,0.6509891,,
248832000,111665.6,27,24,37.50973,0.55864316,,
248832000,68408.2,31,24,35.680317,0.4813113,,
248832000,415509.8,29,24,32.954563,0.6382109,,
248832000,240496.6,33,24,31.356897,0.5343935,,
248832000,148944.8,37,24,29.884687,0.42959568,,
248832000,1092589.4,26,24,33.236794,0.7870944,,
248832000,512031.8,31,24,31.04428,0.65995616,,
248832000,376549.2,33,24,30.1523,0.5958126,,
248832000,871535.2,26,24,32.321507,0.7834206,,
248832000,426241.0,30,24,30.368261,0.70303166,,
248832000,260993.0,33,24,28.822653,0.6209918,,
248832000,670069.4,24,24,34.36797,0.75133413,,
248832000,445475.8,26,24,33.45193,0.7086774,,
248832000,316330.6,28,24,32.637054,0.6588646,,
248832000,92148.8,31,24,49.37007,0.63142264,,
248832000,58682.0,35,24,46.724087,0.5918676,,
248832000,43353.8,38,24,45.001392,0.58353925,,
248832000,529924.8,31,24,33.59983,0.46568954,,
248832000,248217.6,37,24,31.929312,0.34604046,,
248832000,180880.4,40,24,31.00245,0.28904858,,
248832000,468880.6,29,24,31.018673,0.54051137,,
248832000,170673.8,35,24,29.357767,0.40609753,,
248832000,116916.6,38,24,28.612005,0.36062685,,
248832000,113924.6,32,24,33.43341,0.32712886,,
248832000,69073.0,37,24,32.47927,0.2572277,,
248832000,57196.0,39,24,32.007717,0.22555932,,
311040000,443198.8,28,30,34.656513,0.6114333,,
311040000,216013.0,33,30,32.42332,0.50706846,,
311040000,141636.4,36,30,31.031048,0.43192118,,
311040000,1035897.6,26,30,31.865028,0.6707113,,
311040000,343028.2,31,30,29.821934,0.5185338,,
311040000,201183.8,34,30,28.86358,0.42503312,,
311040000,122301.4,24,30,42.515625,0.3210838,,
311040000,64479.0,30,30,40.442947,0.28941214,,
311040000,42734.6,34,30,38.77224,0.2670839,,
311040000,143770.4,26,30,40.95741,0.37266436,,
311040000,91957.6,30,30,39.327026,0.34505513,,
311040000,54506.4,35,30,36.892635,0.30898243,,
311040000,262357.2,22,30,40.30221,0.6244987,,
311040000,170428.4,26,30,38.116673,0.57299817,,
311040000,138596.2,28,30,37.04641,0.5413487,,
311040000,73192.2,21,30,47.033287,0.36413237,,
311040000,55173.6,23,30,46.369095,0.34721535,,
311040000,40716.6,26,30,44.510693,0.3049657,,
311040000,651137.8,25,30,40.002655,0.55031085,,
311040000,338471.0,30,30,37.787655,0.50003684,,
311040000,232304.4,33,30,36.256462,0.45986134,,
311040000,143912.8,25,30,41.937466,0.33363697,,
311040000,77995.6,30,30,39.852623,0.30255643,,
311040000,57713.8,33,30,38.31771,0.2794771,,
311040000,71033.6,25,30,44.016094,0.43111947,,
311040000,50555.8,28,30,42.60391,0.4072138,,
311040000,27821.8,33,30,40.452766,0.36941206,,
311040000,117023.0,24,30,44.1805,0.33547392,,
311040000,94617.4,26,30,43.09261,0.30703288,,
311040000,66568.0,30,30,41.40347,0.28578043,,
311040000,222145.4,27,30,39.671707,0.62373585,,
311040000,200822.8,28,30,39.16995,0.6145517,,
311040000,137359.0,32,30,37.304405,0.56441826,,
311040000,132214.2,27,30,40.72613,0.4790255,,
311040000,91480.0,31,30,39.038387,0.43980733,,
311040000,70498.2,34,30,37.815197,0.40286845,,
311040000,138515.6,28,30,40.040043,0.40843073,,
311040000,80906.8,32,30,38.397312,0.3663782,,
311040000,56728.6,35,30,37.197163,0.33374318,,
311040000,285710.2,29,30,39.66944,0.41775915,,
311040000,175198.4,34,30,37.6634,0.37363368,,
311040000,122509.4,38,30,35.6641,0.33054912,,
311040000,221108.6,28,30,39.193443,0.5357325,,
311040000,122834.8,34,30,36.732918,0.48005962,,
311040000,94552.6,37,30,35.3818,0.44706705,,
248832000,131609.6,27,24,36.505264,0.49250615,,
248832000,66978.6,32,24,34.375668,0.38067845,,
248832000,40461.8,36,24,32.675602,0.30629185,,
248832000,1185568.6,26,24,36.3722,0.40102673,,
248832000,601158.8,32,24,33.283978,0.3333108,,
248832000,424196.0,35,24,31.87831,0.29901275,,
248832000,598821.6,28,24,34.213436,0.6730425,,
248832000,282771.8,33,24,31.777979,0.598011,,
248832000,156758.6,37,24,30.119051,0.5340639,,
248832000,86161.0,27,24,39.171207,0.30945334,,
248832000,55854.8,31,24,37.493565,0.2767099,,
248832000,40689.4,34,24,36.18968,0.24807583,,
248832000,313696.0,27,24,35.626507,0.43434954,,
248832000,237838.2,29,24,34.540226,0.41251153,,
248832000,164375.4,32,24,33.195274,0.38342828,,
248832000,438211.2,25,24,36.739494,0.45289993,,
248832000,332592.6,27,24,35.60901,0.43346855,,
248832000,172609.6,32,24,33.178894,0.3828961,,
248832000,834331.2,23,24,37.666862,0.43774477,,
248832000,386698.2,29,24,34.114254,0.38720018,,
248832000,238838.4,33,24,32.054688,0.3546685,,
248832000,746250.8,24,24,37.18833,0.4264647,,
248832000,349755.4,30,24,33.95527,0.3778263,,
248832000,214568.6,34,24,31.868855,0.3444606,,
248832000,403741.0,25,24,36.508446,0.4367695,,
248832000,212439.4,30,24,34.071358,0.37916693,,
248832000,131487.0,34,24,32.105335,0.33625427,,
248832000,242132.0,27,24,38.169815,0.2875833,,
248832000,156983.6,31,24,36.661232,0.25854835,,
248832000,116156.2,34,24,35.550407,0.23731162,,
248832000,221473.0,24,24,38.03008,0.42525834,,
248832000,167337.8,26,24,37.02609,0.39720783,,
248832000,98873.2,30,24,35.3111,0.34179989,,
248832000,173760.6,27,24,36.72762,0.35788935,,
248832000,92394.4,32,24,34.34276,0.30463046,,
248832000,65028.8,35,24,33.04035,0.27516785,,
248832000,469699.6,26,24,34.547688,0.42758432,,
248832000,221224.4,31,24,32.147514,0.37940854,,
248832000,149223.2,34,24,30.81891,0.34978062,,
311040000,304178.0,24,30,39.969803,0.507025,,
311040000,165687.8,29,30,37.691086,0.44246104,,
311040000,117036.2,32,30,36.37597,0.40227896,,
311040000,378347.6,31,30,34.374393,0.29291144,,
311040000,169124.4,37,30,32.830536,0.23498754,,
311040000,123648.0,40,30,31.885208,0.2095254,,
311040000,202303.6,32,30,36.404526,0.34699547,,
311040000,120154.8,37,30,34.099133,0.29321346,,
311040000,89517.0,40,30,32.73073,0.26326197,,
311040000,329418.4,30,30,36.846645,0.27245915,,
311040000,163720.4,36,30,34.57634,0.19965158,,
311040000,119165.8,39,30,33.411373,0.17102487,,
311040000,329365.8,28,30,38.668182,0.37941507,,
311040000,203249.4,32,30,37.3355,0.30557397,,
311040000,153422.6,35,30,36.26128,0.25044826,,
311040000,11118745.4,20,30,36.506588,0.79158825,,
311040000,463098.2,29,30,32.078335,0.2566822,,
311040000,275670.8,32,30,31.574837,0.19658665,,
311040000,401424.8,27,30,35.557343,0.498004,,
311040000,249469.2,30,30,34.48526,0.40737233,,
311040000,185305.4,32,30,33.655216,0.343328,,
311040000,460939.4,25,30,41.90051,0.53707176,,
311040000,315567.0,28,30,40.188774,0.492684,,
311040000,188240.0,33,30,37.52345,0.41561723,,
311040000,21019054.2,15,30,41.066765,0.91330343,,
311040000,924097.4,26,30,32.557957,0.19318947,,
311040000,205496.4,30,30,32.035255,0.10499799,,
311040000,415771.2,26,30,36.408443,0.3250847,,
311040000,200290.4,30,30,35.63648,0.23569857,,
311040000,134831.2,33,30,34.877373,0.17974366,,
248832000,572211.6,25,24,33.740513,0.6595289,,
248832000,205118.2,29,24,32.0855,0.5916213,,
248832000,140645.8,32,24,31.033033,0.5474117,,
248832000,555198.0,29,24,34.68748,0.5282419,,
248832000,337083.0,33,24,33.524563,0.48228055,,
248832000,241251.2,36,24,32.542885,0.44719777,,
248832000,282477.0,23,24,38.961987,0.4808399,,
248832000,191411.0,26,24,37.7428,0.42829177,,
248832000,148354.6,28,24,36.960407,0.39209643,,
248832000,217107.8,30,24,37.30739,0.4330286,,
248832000,129266.8,35,24,35.054523,0.34763303,,
248832000,98023.2,38,24,33.630985,0.2993013,,
248832000,1351245.0,27,24,35.06365,0.5823304,,
248832000,674686.8,33,24,32.210922,0.5136656,,
248832000,381812.0,38,24,29.978804,0.43671048,,
248832000,513297.6,31,24,36.26165,0.4464917,,
248832000,288648.4,36,24,33.939777,0.36426994,,
248832000,231427.6,38,24,33.018703,0.33051282,,
248832000,175546.4,29,24,33.740368,0.71802264,,
248832000,101046.2,34,24,30.958029,0.6079083,,
248832000,71676.0,37,24,29.362703,0.5169067,,
248832000,200547.6,28,24,34.33504,0.7319634,,
248832000,103071.8,34,24,30.95185,0.6052048,,
248832000,63597.8,38,24,28.772303,0.4772497,,
248832000,171360.8,22,24,41.558117,0.3478906,,
248832000,99800.8,26,24,39.975113,0.30256033,,
248832000,62710.2,30,24,38.557095,0.2633585,,
248832000,463501.8,28,24,35.143856,0.42465112,,
248832000,196616.2,33,24,32.82501,0.35772076,,
248832000,118270.2,36,24,31.574116,0.31781128,,
248832000,531637.0,28,24,35.57286,0.5115651,,
248832000,263329.4,33,24,34.077774,0.44428286,,
248832000,203790.8,35,24,33.44161,0.41479856,,
248832000,285650.2,28,24,35.66056,0.6994664,,
248832000,185268.8,31,24,34.281567,0.6259013,,
248832000,139359.2,33,24,33.339622,0.5681482,,
248832000,464030.2,23,24,40.677456,0.3519017,,
248832000,199969.0,30,24,37.78772,0.29494762,,
248832000,115255.4,35,24,35.64482,0.24904582,,
248832000,676262.2,23,24,39.590935,0.6796194,,
248832000,327811.4,29,24,36.937183,0.5901897,,
248832000,215047.2,33,24,35.201427,0.5267366,,
248832000,444528.6,26,24,36.32796,0.7095038,,
248832000,233776.4,31,24,34.139572,0.62244976,,
248832000,146994.2,35,24,32.277256,0.53337824,,
248832000,233671.4,29,24,37.87324,0.43493474,,
248832000,138487.8,33,24,36.21847,0.37297523,,
248832000,109505.4,35,24,35.40302,0.33773965,,
248832000,1141381.4,22,24,38.68421,0.81603205,,
248832000,861578.8,24,24,37.813793,0.78742623,,
248832000,444417.6,29,24,35.627693,0.699264,,
248832000,273422.2,33,24,32.192657,0.7298046,,
248832000,184381.4,36,24,30.729486,0.6624334,,
248832000,130740.6,39,24,29.3675,0.5828441,,
248832000,289573.4,26,24,37.593258,0.60247153,,
248832000,133200.6,32,24,35.14156,0.45124015,,
248832000,93824.4,35,24,33.936516,0.38377997,,
248832000,416258.0,26,24,36.728996,0.7945417,,
248832000,170606.6,33,24,33.639343,0.6618623,,
248832000,120882.8,36,24,32.266647,0.5933252,,
248832000,607676.2,26,24,33.810467,0.5668401,,
248832000,274256.8,31,24,31.336706,0.48786277,,
248832000,177341.4,34,24,30.0019,0.43008968,,
248832000,514374.0,27,24,34.736935,0.4941897,,
248832000,235375.6,32,24,32.734413,0.41075087,,
248832000,130333.6,36,24,31.197794,0.3284052,,
248832000,521543.0,27,24,38.913216,0.63891464,,
248832000,256845.0,32,24,37.058598,0.5697706,,
248832000,178733.0,35,24,35.984486,0.53500545,,
248832000,155131.8,27,24,37.237648,0.55301285,,
248832000,87933.0,31,24,35.669712,0.4863142,,
248832000,60492.4,34,24,34.475292,0.4974626,,
248832000,201226.2,27,24,37.8338,0.7858917,,
248832000,137802.8,30,24,36.666424,0.7254751,,
248832000,96201.6,33,24,35.289288,0.7066919,,
248832000,224876.2,26,24,38.174217,0.7838908,,
248832000,116559.8,31,24,36.14945,0.7385647,,
248832000,80979.6,34,24,34.84603,0.69009286,,
248832000,384045.6,26,24,38.383736,0.8078218,,
248832000,209529.0,31,24,36.096336,0.7412997,,
248832000,146440.0,34,24,34.754128,0.680167,,
248832000,297222.2,27,24,39.30581,0.5568235,,
248832000,180008.4,31,24,37.301594,0.48841763,,
248832000,142935.4,33,24,36.27459,0.47249758,,
248832000,363816.2,25,24,40.96055,0.59699374,,
248832000,194739.2,30,24,38.424545,0.5469006,,
248832000,122306.6,34,24,36.556553,0.50505006,,
248832000,298798.2,26,24,39.591896,0.5575273,,
248832000,128863.4,31,24,37.23667,0.48585838,,
248832000,85267.6,34,24,35.881783,0.4619355,,
248832000,515926.4,24,24,40.776325,0.5963403,,
248832000,367103.6,26,24,39.629578,0.57243973,,
248832000,201063.2,30,24,37.78298,0.5357298,,
248832000,233382.4,28,24,38.941578,0.58596504,,
248832000,133133.8,33,24,36.925194,0.5013972,,
248832000,96233.2,36,24,35.509407,0.4664491,,
248832000,182217.2,28,24,38.81145,0.61481565,,
248832000,103970.6,33,24,36.961376,0.52356225,,
248832000,76245.6,36,24,35.73981,0.5031688,,
248832000,104422.8,26,24,39.83866,0.5320323,,
248832000,50384.4,31,24,37.762592,0.44024104,,
248832000,35591.4,34,24,36.487545,0.39501318,,
248832000,81951.4,32,24,37.86364,0.47945264,,
248832000,50136.6,37,24,36.04407,0.44825032,,
248832000,37870.0,40,24,34.745197,0.4252247,,
248832000,178616.6,28,24,36.202305,0.6580395,,
248832000,84706.0,33,24,34.01507,0.5455012,,
248832000,59749.4,36,24,32.617847,0.45901567,,
248832000,158668.8,31,24,38.387436,0.6620811,,
248832000,107985.2,35,24,36.38985,0.58463746,,
248832000,92037.4,37,24,35.296574,0.5686968,,
248832000,178915.6,30,24,37.144066,0.62466747,,
248832000,111585.8,34,24,35.18679,0.5764735,,
248832000,81917.0,37,24,33.724136,0.5512251,,
248832000,224530.8,25,24,38.581013,0.646478,,
248832000,110561.4,30,24,37.0022,0.58222353,,
248832000,80019.4,33,24,35.89341,0.55166346,,
248832000,615905.2,26,24,34.95923,0.8000323,,
248832000,505451.2,27,24,34.442146,0.78752524,,
248832000,289398.6,30,24,32.98873,0.73199296,,
248832000,273049.8,26,24,38.984722,0.66208154,,
248832000,151702.4,31,24,37.03535,0.5889099,,
248832000,120994.2,33,24,36.121006,0.53853893,,
248832000,610384.0,27,24,37.284813,0.7796375,,
248832000,329208.6,32,24,34.935722,0.6969903,,
248832000,232426.8,35,24,33.54015,0.6647119,,
248832000,1082085.0,28,24,36.214184,0.79696405,,
248832000,554823.2,33,24,33.53979,0.66620266,,
248832000,311758.4,37,24,31.547401,0.5926281,,
248832000,392675.0,24,24,38.13844,0.68757695,,
248832000,194044.0,29,24,36.54147,0.6238215,,
248832000,138500.2,32,24,35.561897,0.5973578,,
248832000,528103.4,23,24,37.6418,0.70247996,,
248832000,422760.6,24,24,37.26681,0.6935016,,
248832000,244442.0,27,24,36.124924,0.66104496,,
248832000,278450.0,33,24,34.417854,0.6260655,,
248832000,172449.2,37,24,32.767776,0.6208439,,
248832000,136051.0,39,24,31.820017,0.55716383,,
248832000,433631.8,29,24,35.401962,0.76848054,,
248832000,206379.2,35,24,32.761383,0.6783244,,
248832000,141257.4,38,24,31.343039,0.5969962,,
248832000,367462.6,29,24,37.164383,0.7583006,,
248832000,193675.6,35,24,34.57996,0.64192545,,
248832000,129635.0,39,24,32.773205,0.5987371,,
248832000,187353.6,31,24,36.422237,0.75115925,,
248832000,114254.8,36,24,34.239822,0.7261492,,
248832000,90205.0,39,24,32.944317,0.6505197,,
248832000,306758.6,29,24,36.119274,0.7707642,,
248832000,133621.0,36,24,32.883858,0.6745355,,
248832000,89984.4,40,24,30.963064,0.6224782,,
248832000,284220.0,28,24,39.466286,0.7375797,,
248832000,163895.2,33,24,37.10963,0.68662673,,
248832000,108273.2,37,24,35.35364,0.6456797,,
248832000,145273.4,29,24,37.096066,0.652329,,
248832000,94352.4,33,24,35.71692,0.5958908,,
248832000,65735.0,37,24,34.301773,0.57428294,,
248832000,124013.8,26,24,38.813347,0.5621232,,
248832000,79913.0,29,24,38.166355,0.5200418,,
248832000,57087.8,32,24,37.46633,0.5142261,,
248832000,188352.6,26,24,38.227962,0.6024237,,
248832000,143475.0,28,24,37.687466,0.58772534,,
248832000,101624.0,31,24,36.82984,0.56037927,,
248832000,397378.0,25,24,40.36818,0.63263714,,
248832000,213472.0,30,24,38.32696,0.5653399,,
248832000,150148.0,33,24,36.91048,0.495201,,
248832000,252315.8,27,24,39.358486,0.5578775,,
248832000,141765.6,32,24,37.777508,0.5190642,,
248832000,95524.0,36,24,36.24401,0.4541649,,
248832000,252687.8,24,24,39.751564,0.7177101,,
248832000,117703.0,30,24,37.585773,0.6641968,,
248832000,77109.8,34,24,35.927353,0.62627405,,
248832000,133019.0,27,24,39.235157,0.65756774,,
248832000,86587.6,31,24,37.973072,0.59268486,,
248832000,59103.6,35,24,36.56994,0.5732976,,
248832000,317219.2,27,24,39.387043,0.71593064,,
248832000,225727.0,30,24,38.1261,0.67869353,,
248832000,160801.0,33,24,36.60814,0.6412735,,
248832000,162434.6,28,24,39.31667,0.5635984,,
248832000,96842.8,33,24,37.70549,0.52362543,,
248832000,81312.0,35,24,37.026623,0.4966449,,
248832000,211801.6,26,24,39.674763,0.6019797,,
248832000,96756.6,33,24,37.43024,0.53382295,,
248832000,74105.6,36,24,36.235783,0.51961106,,
248832000,130318.0,27,24,39.298496,0.65934575,,
248832000,64825.8,34,24,36.9848,0.59492046,,
248832000,48323.2,38,24,35.212242,0.5158984,,
